No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14,Jesse Edwards(TW),0,6-11,230.0,"March 18, 2000",nlNL,R,"West Virginia,Syracuse",MIN,https://www.basketball-reference.com/players/e/edwarje01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bones Hyland(TW),0,6-2,173.0,"September 14, 2000",usUS,3,VCU,MIN,https://www.basketball-reference.com/players/h/hylanbo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Yves Missi,0,6-11,235.0,"May 14, 2004",beBE,R,Baylor,NOP,https://www.basketball-reference.com/players/m/missiyv01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CJ McCollum,0,6-3,190.0,"September 19, 1991",usUS,11,Lehigh,NOP,https://www.basketball-reference.com/players/m/mccolcj01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Jeremiah Robinson-Earl,0,6-9,230.0,"November 3, 2000",usUS,3,Villanova,NOP,https://www.basketball-reference.com/players/r/robinje01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Trey Murphy III,0,6-8,206.0,"June 18, 2000",usUS,3,"Rice University,Virginia",NOP,https://www.basketball-reference.com/players/i/iiitrtr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Jordan Hawkins,0,6-5,195.0,"April 29, 2002",usUS,1,UConn,NOP,https://www.basketball-reference.com/players/h/hawkijo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Brandon Boston Jr.,0,6-7,185.0,"November 28, 2001",usUS,3,Kentucky,NOP,https://www.basketball-reference.com/players/j/jr.brbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Jose Alvarado,0,6-0,179.0,"April 12, 1998",usUS,3,Georgia Tech,NOP,https://www.basketball-reference.com/players/a/alvarjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Dejounte Murray,0,6-5,180.0,"September 19, 1996",usUS,7,Washington,NOP,https://www.basketball-reference.com/players/m/murrade01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Antonio Reeves,0,6-5,205.0,"November 20, 2000",usUS,R,"Illinois State,Kentucky",NOP,https://www.basketball-reference.com/players/r/reevean01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Zion Williamson,0,6-6,284.0,"July 6, 2000",usUS,4,Duke,NOP,https://www.basketball-reference.com/players/w/willizi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Karlo MatkoviÄ,0,6-11,231.0,"March 30, 2001",baBA,R,,NOP,https://www.basketball-reference.com/players/m/matkoka01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Jamal Cain(TW),0,6-7,191.0,"March 20, 1999",usUS,2,"Marquette,Oakland",NOP,https://www.basketball-reference.com/players/c/cain(ja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Herbert Jones,0,6-8,210.0,"October 6, 1998",usUS,3,Alabama,NOP,https://www.basketball-reference.com/players/j/joneshe01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,Bruce Brown,0,6-4,202.0,"August 15, 1996",usUS,6,Miami (FL),NOP,https://www.basketball-reference.com/players/b/brownbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Kelly Olynyk,0,6-11,240.0,"April 19, 1991",caCA,11,Gonzaga,NOP,https://www.basketball-reference.com/players/o/olynyke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Keion Brooks Jr.(TW),0,6-7,210.0,"August 7, 2000",usUS,R,"Kentucky,Washington",NOP,https://www.basketball-reference.com/players/j/jr.(tke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lester Quinones(TW),0,6-5,208.0,"November 16, 2000",usUS,2,Memphis,NOP,https://www.basketball-reference.com/players/q/quinole01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Mikal Bridges,0,6-6,209.0,"August 30, 1996",usUS,6,Villanova,NYK,https://www.basketball-reference.com/players/b/bridgmi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Jalen Brunson,0,6-2,190.0,"August 31, 1996",usUS,6,Villanova,NYK,https://www.basketball-reference.com/players/b/brunsja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Josh Hart,0,6-4,215.0,"March 6, 1995",usUS,7,Villanova,NYK,https://www.basketball-reference.com/players/h/hartjjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,OG Anunoby,0,6-7,232.0,"July 17, 1997",gbGB,7,Indiana,NYK,https://www.basketball-reference.com/players/a/anunoog01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Cameron Payne,0,6-3,183.0,"August 8, 1994",usUS,9,Murray State,NYK,https://www.basketball-reference.com/players/p/payneca01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Karl-Anthony Towns,0,7-0,248.0,"November 15, 1995",usUS,9,Kentucky,NYK,https://www.basketball-reference.com/players/t/townska01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Miles McBride,0,6-2,200.0,"September 8, 2000",usUS,3,West Virginia,NYK,https://www.basketball-reference.com/players/m/mcbrimi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Precious Achiuwa,0,6-8,225.0,"September 19, 1999",ngNG,4,Memphis,NYK,https://www.basketball-reference.com/players/a/achiupr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Landry Shamet,0,6-4,190.0,"March 13, 1997",usUS,6,Wichita State,NYK,https://www.basketball-reference.com/players/s/shamela01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Tyler Kolek,0,6-1,195.0,"March 27, 2001",usUS,R,"George Mason,Marquette",NYK,https://www.basketball-reference.com/players/k/kolekty01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Ariel Hukporti,0,7-0,246.0,"April 11, 2002",deDE,R,,NYK,https://www.basketball-reference.com/players/h/hukpoar01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Pacome Dadiet,0,6-7,210.0,"July 27, 2005",frFR,R,,NYK,https://www.basketball-reference.com/players/d/dadiepa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Mitchell Robinson,0,7-0,240.0,"April 1, 1998",usUS,6,Western Kentucky,NYK,https://www.basketball-reference.com/players/r/robinmi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Delon Wright,0,6-5,185.0,"April 26, 1992",usUS,9,Utah,NYK,https://www.basketball-reference.com/players/w/wrighde01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kevin McCullar Jr.(TW),0,6-6,210.0,"March 15, 2001",usUS,R,"Texas Tech,Kansas",NYK,https://www.basketball-reference.com/players/j/jr.(tke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Anton Watson(TW),0,6-8,225.0,"October 6, 2000",usUS,R,Gonzaga,NYK,https://www.basketball-reference.com/players/w/watsoan01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MarJon Beauchamp(TW),0,6-6,199.0,"October 12, 2000",usUS,2,Yakima Valley Community College,NYK,https://www.basketball-reference.com/players/b/beaucma01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Aaron Wiggins,0,6-6,200.0,"January 2, 1999",usUS,3,Maryland,OKC,https://www.basketball-reference.com/players/w/wiggiaa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Shai Gilgeous-Alexander,0,6-6,200.0,"July 12, 1998",caCA,6,Kentucky,OKC,https://www.basketball-reference.com/players/g/gilgesh01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Jalen Williams,0,6-6,220.0,"April 14, 2001",usUS,2,Santa Clara,OKC,https://www.basketball-reference.com/players/w/willija01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Luguentz Dort,0,6-4,220.0,"April 19, 1999",caCA,5,Arizona State,OKC,https://www.basketball-reference.com/players/d/dortllu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Isaiah Joe,0,6-5,181.0,"July 2, 1999",usUS,4,Arkansas,OKC,https://www.basketball-reference.com/players/j/joeisis01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Cason Wallace,0,6-4,205.0,"November 7, 2003",usUS,1,Kentucky,OKC,https://www.basketball-reference.com/players/w/wallaca01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Kenrich Williams,0,6-7,210.0,"December 2, 1994",usUS,6,TCU,OKC,https://www.basketball-reference.com/players/w/willike01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Isaiah Hartenstein,0,7-0,255.0,"May 5, 1998",usUS,6,,OKC,https://www.basketball-reference.com/players/h/harteis01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Alex Caruso,0,6-5,186.0,"February 28, 1994",usUS,7,Texas A&M,OKC,https://www.basketball-reference.com/players/c/carusal01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Dillon Jones,0,6-5,240.0,"October 29, 2001",usUS,R,Weber State,OKC,https://www.basketball-reference.com/players/j/jonesdi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Ajay Mitchell,0,6-5,200.0,"June 25, 2002",beBE,R,UC Santa Barbara,OKC,https://www.basketball-reference.com/players/m/mitchaj01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Jaylin Williams,0,6-8,250.0,"June 29, 2002",usUS,2,Arkansas,OKC,https://www.basketball-reference.com/players/w/willija01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Ousmane Dieng,0,6-10,222.0,"May 21, 2003",frFR,2,,OKC,https://www.basketball-reference.com/players/d/diengou01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Adam Flagler(TW),0,6-3,195.0,"December 1, 1999",usUS,1,"Presbyterian College,Baylor",OKC,https://www.basketball-reference.com/players/f/flaglad01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Branden Carlson(TW),0,7-0,220.0,"June 14, 1999",usUS,R,Utah,OKC,https://www.basketball-reference.com/players/c/carlsbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chet Holmgren,0,7-1,213.0,"May 1, 2002",usUS,1,Gonzaga,OKC,https://www.basketball-reference.com/players/h/holmgch01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Alex Ducas(TW),0,6-6,222.0,"December 11, 2000",auAU,R,Saint Mary's,OKC,https://www.basketball-reference.com/players/d/ducasal01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nikola TopiÄ,0,6-6,201.0,"August 10, 2005",rsRS,R,,OKC,https://www.basketball-reference.com/players/t/topiäni01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Kentavious Caldwell-Pope,0,6-5,204.0,"February 18, 1993",usUS,11,Georgia,ORL,https://www.basketball-reference.com/players/c/caldwke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Anthony Black,0,6-7,198.0,"January 20, 2004",usUS,1,Arkansas,ORL,https://www.basketball-reference.com/players/b/blackan01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Tristan Da Silva,0,6-8,217.0,"May 15, 2001",deDE,R,Colorado,ORL,https://www.basketball-reference.com/players/s/silvatr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Cole Anthony,0,6-2,185.0,"May 15, 2000",usUS,4,UNC,ORL,https://www.basketball-reference.com/players/a/anthoco01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Jonathan Isaac,0,6-10,230.0,"October 3, 1997",usUS,5,Florida State,ORL,https://www.basketball-reference.com/players/i/isaacjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Goga Bitadze,0,6-11,250.0,"July 20, 1999",geGE,5,,ORL,https://www.basketball-reference.com/players/b/bitadgo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Wendell Carter Jr.,0,6-10,270.0,"April 16, 1999",usUS,6,Duke,ORL,https://www.basketball-reference.com/players/j/jr.wewe01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Jett Howard,0,6-8,215.0,"September 14, 2003",usUS,1,Michigan,ORL,https://www.basketball-reference.com/players/h/howarje01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Franz Wagner,0,6-10,225.0,"August 27, 2001",deDE,3,Michigan,ORL,https://www.basketball-reference.com/players/w/wagnefr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Caleb Houstan,0,6-8,205.0,"January 9, 2003",caCA,2,Michigan,ORL,https://www.basketball-reference.com/players/h/houstca01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Jalen Suggs,0,6-5,205.0,"June 3, 2001",usUS,3,Gonzaga,ORL,https://www.basketball-reference.com/players/s/suggsja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Cory Joseph,0,6-2,200.0,"August 20, 1991",caCA,13,Texas,ORL,https://www.basketball-reference.com/players/j/josepco01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Gary Harris,0,6-4,210.0,"September 14, 1994",usUS,10,Michigan State,ORL,https://www.basketball-reference.com/players/h/harriga01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Paolo Banchero,0,6-10,250.0,"November 12, 2002",usUS,2,Duke,ORL,https://www.basketball-reference.com/players/b/banchpa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Moritz Wagner,0,6-11,245.0,"April 26, 1997",deDE,6,Michigan,ORL,https://www.basketball-reference.com/players/w/wagnemo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Trevelin Queen(TW),0,6-6,190.0,"February 25, 1997",usUS,3,"College of Marin,New Mexico Military Institute,New Mexico State",ORL,https://www.basketball-reference.com/players/q/queentr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Mac McClung(TW),0,6-2,185.0,"January 6, 1999",usUS,2,"Georgetown,Texas Tech",ORL,https://www.basketball-reference.com/players/m/mccluma01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ethan Thompson(TW),0,6-5,195.0,"May 4, 1999",usUS,R,Oregon State,ORL,https://www.basketball-reference.com/players/t/thompet01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Kelly Oubre Jr.,0,6-8,203.0,"December 9, 1995",usUS,9,Kansas,PHI,https://www.basketball-reference.com/players/j/jr.keke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Guerschon Yabusele,0,6-8,260.0,"December 17, 1995",frFR,2,,PHI,https://www.basketball-reference.com/players/y/yabusgu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Ricky Council IV,0,6-6,205.0,"August 3, 2001",usUS,1,"Wichita State,Arkansas",PHI,https://www.basketball-reference.com/players/i/ivricri01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Tyrese Maxey,0,6-2,200.0,"November 4, 2000",usUS,4,Kentucky,PHI,https://www.basketball-reference.com/players/m/maxeyty01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Adem Bona,0,6-10,235.0,"March 28, 2003",ngNG,R,UCLA,PHI,https://www.basketball-reference.com/players/b/bonaaad01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Paul George,0,6-8,220.0,"May 2, 1990",usUS,14,Fresno State,PHI,https://www.basketball-reference.com/players/g/georgpa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Eric Gordon,0,6-3,215.0,"December 25, 1988",usUS,16,Indiana,PHI,https://www.basketball-reference.com/players/g/gordoer01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1, 5",Andre Drummond,0,6-11,279.0,"August 10, 1993",usUS,12,UConn,PHI,https://www.basketball-reference.com/players/d/drumman01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Kyle Lowry,0,6-0,196.0,"March 25, 1986",usUS,18,Villanova,PHI,https://www.basketball-reference.com/players/l/lowryky01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Jeff Dowtin(TW),0,6-3,185.0,"May 10, 1997",usUS,3,Rhode Island,PHI,https://www.basketball-reference.com/players/d/dowtije01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Justin Edwards,0,6-6,203.0,"December 16, 2003",usUS,R,Kentucky,PHI,https://www.basketball-reference.com/players/e/edwarju01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Jared McCain,0,6-2,195.0,"February 20, 2004",usUS,R,Duke,PHI,https://www.basketball-reference.com/players/m/mccaija01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Joel Embiid,0,7-0,280.0,"March 16, 1994",cmCM,8,Kansas,PHI,https://www.basketball-reference.com/players/e/embiijo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Quentin Grimes,0,6-5,205.0,"May 8, 2000",usUS,3,"Kansas,Houston",PHI,https://www.basketball-reference.com/players/g/grimequ01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Jared Butler,0,6-3,195.0,"August 25, 2000",usUS,3,Baylor,PHI,https://www.basketball-reference.com/players/b/butleja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Lonnie Walker IV,0,6-4,204.0,"December 14, 1998",usUS,6,Miami (FL),PHI,https://www.basketball-reference.com/players/i/ivlonlo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Alex Reese(TW),0,6-9,245.0,"May 21, 1999",usUS,R,Alabama,PHI,https://www.basketball-reference.com/players/r/reeseal01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jalen Hood-Schifino(TW),0,6-6,215.0,"June 19, 2003",usUS,1,Indiana,PHI,https://www.basketball-reference.com/players/h/hood-ja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Tyus Jones,0,6-1,196.0,"May 10, 1996",usUS,9,Duke,PHO,https://www.basketball-reference.com/players/j/jonesty01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Mason Plumlee,0,6-10,254.0,"March 5, 1990",usUS,11,Duke,PHO,https://www.basketball-reference.com/players/p/plumlma01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Devin Booker,0,6-6,206.0,"October 30, 1996",usUS,9,Kentucky,PHO,https://www.basketball-reference.com/players/b/bookede01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,Royce O'Neale,0,6-4,226.0,"June 5, 1993",usUS,7,"Denver,Baylor",PHO,https://www.basketball-reference.com/players/o/o'nearo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Ryan Dunn,0,6-6,216.0,"January 7, 2003",usUS,R,Virginia,PHO,https://www.basketball-reference.com/players/d/dunnrry01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Grayson Allen,0,6-4,198.0,"October 8, 1995",usUS,6,Duke,PHO,https://www.basketball-reference.com/players/a/allengr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Kevin Durant,0,6-11,240.0,"September 29, 1988",usUS,16,Texas,PHO,https://www.basketball-reference.com/players/d/duranke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Bradley Beal,0,6-4,207.0,"June 28, 1993",usUS,12,Florida,PHO,https://www.basketball-reference.com/players/b/bealbbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Oso Ighodaro,0,6-10,235.0,"July 14, 2002",usUS,R,Marquette,PHO,https://www.basketball-reference.com/players/i/ighodos01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Monte Morris,0,6-2,183.0,"June 27, 1995",usUS,7,Iowa State,PHO,https://www.basketball-reference.com/players/m/morrimo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bol Bol,0,7-3,220.0,"November 16, 1999",sdSD,5,Oregon,PHO,https://www.basketball-reference.com/players/b/bolbobo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Nick Richards,0,7-0,245.0,"November 29, 1997",jmJM,4,Kentucky,PHO,https://www.basketball-reference.com/players/r/richani01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Damion Lee,0,6-5,210.0,"October 21, 1992",usUS,6,"Drexel,Louisville",PHO,https://www.basketball-reference.com/players/l/leedada01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Collin Gillespie(TW),0,6-1,195.0,"June 25, 1999",usUS,1,Villanova,PHO,https://www.basketball-reference.com/players/g/gilleco01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,TyTy Washington Jr.(TW),0,6-3,197.0,"November 15, 2001",usUS,2,Kentucky,PHO,https://www.basketball-reference.com/players/j/jr.(tty01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Jalen Bridges(TW),0,6-8,225.0,"May 14, 2001",usUS,R,"West Virginia,Baylor",PHO,https://www.basketball-reference.com/players/b/bridgja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
