No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Jordan Miller,0.0,6-7,195.0,"January 23, 2000",usUS,1,"George Mason,Miami (FL)",LAC,https://www.basketball-reference.com/players/m/millejo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Kobe Brown,PF,6-7,250.0,"January 1, 2000",usUS,1,Missouri,LAC,https://www.basketball-reference.com/players/b/brownko01.html,2024-25,25.0,LAC,NBA,27.0,0.0,7.7,1.0,2.2,0.475,0.1,0.7,0.2,0.9,1.4,0.615,0.508,0.1,0.2,0.8,0.6,1.3,2.0,0.6,0.1,0.1,0.3,0.6,2.4
2,Kawhi Leonard,SF,6-7,225.0,"June 29, 1991",usUS,12,San Diego State,LAC,https://www.basketball-reference.com/players/l/leonaka01.html,2024-25,33.0,LAC,NBA,21.0,21.0,28.9,7.1,15.5,0.458,1.8,5.0,0.365,5.3,10.5,0.502,0.517,2.2,2.8,0.793,1.0,4.0,5.0,2.9,1.2,0.4,2.1,1.4,18.2
10,Bogdan BogdanoviÄ,SG,6-5,220.0,"August 18, 1992",rsRS,7,,LAC,https://www.basketball-reference.com/players/b/bogdabo01.html,2024-25,32.0,LAC,NBA,11.0,3.0,27.5,4.5,10.8,0.412,2.1,6.5,0.324,2.4,4.4,0.542,0.508,0.7,1.0,0.727,0.5,2.5,3.0,3.1,0.8,0.2,1.4,2.7,11.7
15,Drew Eubanks,C,6-9,245.0,"February 1, 1997",usUS,6,Oregon State,LAC,https://www.basketball-reference.com/players/e/eubandr01.html,2024-25,27.0,LAC,NBA,10.0,0.0,9.3,1.2,2.6,0.462,0.0,0.1,0.0,1.2,2.5,0.48,0.462,0.5,0.6,0.833,1.1,1.4,2.5,0.3,0.1,0.3,0.3,0.7,2.9
12,Cam Christie,SF,6-5,190.0,"July 24, 2005",usUS,R,Minnesota,LAC,https://www.basketball-reference.com/players/c/chrisca01.html,1954-55,27.0,ROC,NBA,71.0,17.0,1.6,4.3,0.374,1.7,2.9,0.602,5.5,1.5,2.5,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Ben Simmons,PG,6-10,240.0,"July 20, 1996",auAU,6,LSU,LAC,https://www.basketball-reference.com/players/s/simmobe01.html,2024-25,28.0,LAC,NBA,5.0,0.0,21.2,2.8,4.8,0.583,0.0,0.0,,2.8,4.8,0.583,0.583,1.2,1.4,0.857,1.2,4.0,5.2,5.0,1.4,0.6,0.4,2.2,6.8
88,Patty Mills,C,6-2,180.0,"August 11, 1988",auAU,15,Saint Mary's,LAC,https://www.basketball-reference.com/players/m/millspa01.html,2021-22,36.0,PHI,NBA,9.0,1.0,11.8,1.4,3.3,0.433,0.2,0.9,0.25,1.2,2.4,0.5,0.467,0.6,0.8,0.714,1.3,1.4,2.8,0.6,0.6,0.2,0.9,2.1,3.7
9,Trentyn Flowers(TW),0.0,6-7,185.0,"March 8, 2005",usUS,R,,LAC,https://www.basketball-reference.com/players/f/flowetr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Patrick Baldwin Jr.(TW),0.0,6-9,220.0,"November 18, 2002",usUS,2,UW-Milwaukee,LAC,https://www.basketball-reference.com/players/j/jr.(tpa01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Seth Lundy(TW),0.0,6-6,220.0,"April 2, 2000",usUS,1,Penn State,LAC,https://www.basketball-reference.com/players/l/lundyse01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Dalton Knecht,0.0,6-6,215.0,"April 19, 2001",usUS,R,"Northeastern Junior College,University of Northern Colorado,Tennessee",LAL,https://www.basketball-reference.com/players/k/knechda01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,LeBron James,SF,6-9,250.0,"December 30, 1984",usUS,21,,LAL,https://www.basketball-reference.com/players/j/jamesle01.html,2024-25,40.0,LAL,NBA,58.0,58.0,34.9,9.6,18.5,0.517,2.3,5.9,0.384,7.3,12.6,0.58,0.579,3.6,4.7,0.77,1.0,7.2,8.2,8.5,0.9,0.6,3.9,1.5,25.0
15,Austin Reaves,SG,6-5,206.0,"May 29, 1998",usUS,3,"Wichita State,Oklahoma",LAL,https://www.basketball-reference.com/players/r/reaveau01.html,2024-25,26.0,LAL,NBA,55.0,55.0,34.3,6.0,13.6,0.441,2.5,7.0,0.362,3.5,6.6,0.526,0.535,4.3,4.9,0.867,0.9,3.4,4.3,5.8,1.1,0.3,2.4,2.0,18.8
7,Gabe Vincent,PG,6-3,195.0,"June 14, 1996",usUS,5,UC Santa Barbara,LAL,https://www.basketball-reference.com/players/v/vincega01.html,2024-25,28.0,LAL,NBA,54.0,8.0,20.6,2.1,5.4,0.386,1.3,3.9,0.327,0.8,1.6,0.529,0.502,0.2,0.3,0.643,0.2,1.0,1.2,1.4,0.7,0.2,0.6,2.0,5.6
28,Rui Hachimura,PF,6-8,230.0,"February 8, 1998",jpJP,5,Gonzaga,LAL,https://www.basketball-reference.com/players/h/hachiru01.html,2024-25,26.0,LAL,NBA,50.0,50.0,32.1,5.1,10.0,0.506,1.7,4.1,0.41,3.4,5.9,0.573,0.59,1.5,2.0,0.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,1.8,13.3
11,Jaxson Hayes,SF,7-0,220.0,"May 23, 2000",usUS,5,Texas,LAL,https://www.basketball-reference.com/players/h/hayesja01.html,2009-10,28.0,NJN,NBA,45.0,19.0,23.0,3.1,7.3,0.421,1.3,4.0,0.335,1.7,3.3,0.523,0.512,0.3,0.4,0.778,0.2,2.2,2.4,0.9,0.6,0.2,0.6,2.0,7.8
5,Cam Reddish,SF,6-8,218.0,"September 1, 1999",usUS,5,Duke,LAL,https://www.basketball-reference.com/players/r/reddica01.html,2024-25,25.0,LAL,NBA,31.0,8.0,18.1,1.2,2.8,0.43,0.4,1.5,0.289,0.8,1.3,0.585,0.506,0.5,0.8,0.615,0.5,1.5,2.0,0.7,1.0,0.3,0.4,1.4,3.3
10,Christian Koloko(TW),0.0,7-1,230.0,"June 20, 2000",cmCM,1,Arizona,LAL,https://www.basketball-reference.com/players/k/kolokch01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Dorian Finney-Smith,PF,6-7,220.0,"May 4, 1993",usUS,8,Florida,LAL,https://www.basketball-reference.com/players/f/finnedo01.html,2024-25,31.0,LAL,NBA,27.0,11.0,27.7,2.5,5.8,0.427,1.4,4.1,0.351,1.0,1.7,0.609,0.551,0.3,0.3,0.778,1.3,2.3,3.6,1.1,1.0,0.1,0.9,1.9,6.7
20,Shake Milton,SG,6-5,205.0,"September 26, 1996",usUS,6,SMU,LAL,https://www.basketball-reference.com/players/m/miltosh01.html,2024-25,28.0,LAL,NBA,19.0,0.0,11.2,1.3,2.8,0.472,0.4,1.3,0.333,0.9,1.5,0.586,0.547,0.8,0.9,0.882,0.4,1.4,1.8,1.4,0.3,0.1,0.7,0.7,3.8
2,Jarred Vanderbilt,PF,6-8,214.0,"April 3, 1999",usUS,6,Kentucky,LAL,https://www.basketball-reference.com/players/v/vandeja01.html,2024-25,25.0,LAL,NBA,18.0,1.0,16.6,1.6,3.3,0.483,0.4,1.2,0.318,1.2,2.1,0.579,0.542,0.5,1.1,0.474,1.9,3.7,5.6,1.1,1.1,0.3,0.7,1.9,4.1
9,Bronny James,0.0,6-2,210.0,"October 6, 2004",usUS,R,USC,LAL,https://www.basketball-reference.com/players/j/jamesbr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Trey Jemison(TW),0.0,6-11,260.0,"November 28, 1999",usUS,1,"Clemson,UAB",LAL,https://www.basketball-reference.com/players/j/jemistr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Luka Doncic,PG,6-6,230.0,"February 28, 1999",siSI,6,,LAL,https://www.basketball-reference.com/players/d/doncilu01.html,2024-25,25.0,LAL,NBA,11.0,11.0,33.5,7.7,18.8,0.411,3.1,9.5,0.324,4.6,9.3,0.5,0.493,6.2,8.3,0.747,1.0,7.1,8.1,7.6,1.8,0.5,4.1,2.8,24.7
30,Jordan Goodwin(TW),0.0,6-3,200.0,"October 23, 1998",usUS,3,Saint Louis,LAL,https://www.basketball-reference.com/players/g/goodwjo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Alex Len,0.0,7-0,250.0,"June 16, 1993",uaUA,11,Maryland,LAL,https://www.basketball-reference.com/players/l/lenalal01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Markieff Morris,62.0,6-9,245.0,"September 2, 1989",usUS,13,Kansas,LAL,https://www.basketball-reference.com/players/m/morrima01.html,1949-50,24.0,SHE,NBA,4.1,11.2,0.363,4.5,6.7,0.667,3.1,2.8,12.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Maxi Kleber,0.0,6-10,240.0,"January 29, 1992",deDE,7,,LAL,https://www.basketball-reference.com/players/k/klebema01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jaylen Wells,0.0,6-7,206.0,"August 26, 2003",usUS,R,"Sonoma State University,Washington State",MEM,https://www.basketball-reference.com/players/w/wellsja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Scotty Pippen Jr.,0.0,6-1,185.0,"November 10, 2000",usUS,2,Vanderbilt,MEM,https://www.basketball-reference.com/players/j/jr.scsc01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jaren Jackson Jr.,0.0,6-10,242.0,"September 15, 1999",usUS,6,Michigan State,MEM,https://www.basketball-reference.com/players/j/jr.jaja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Brandon Clarke,PF,6-8,215.0,"September 19, 1996",caCA,5,"San Jose State,Gonzaga",MEM,https://www.basketball-reference.com/players/c/clarkbr01.html,2024-25,28.0,MEM,NBA,58.0,18.0,19.1,3.7,6.0,0.618,0.0,0.3,0.059,3.7,5.7,0.647,0.62,0.9,1.4,0.696,2.0,3.2,5.2,1.1,0.8,0.6,0.6,2.3,8.3
7,Santi Aldama,PF,6-11,224.0,"January 10, 2001",esES,3,Loyola (MD),MEM,https://www.basketball-reference.com/players/a/aldamsa01.html,2024-25,24.0,MEM,NBA,53.0,13.0,25.0,5.0,10.2,0.487,1.8,4.8,0.375,3.2,5.4,0.588,0.576,0.9,1.3,0.7,1.6,5.1,6.7,2.8,0.8,0.5,1.0,1.1,12.7
22,Desmond Bane,0.0,6-5,215.0,"June 25, 1998",usUS,4,TCU,MEM,https://www.basketball-reference.com/players/b/banedde01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Luke Kennard,SG,6-5,206.0,"June 24, 1996",usUS,7,Duke,MEM,https://www.basketball-reference.com/players/k/kennalu01.html,2024-25,28.0,MEM,NBA,50.0,8.0,22.3,3.3,6.8,0.477,1.9,4.2,0.45,1.4,2.6,0.519,0.615,0.9,1.0,0.882,0.6,2.2,2.8,3.5,0.7,0.1,1.1,0.8,9.3
14,Zach Edey,0.0,7-4,305.0,"May 14, 2002",caCA,R,Purdue,MEM,https://www.basketball-reference.com/players/e/edeyzza01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Jay Huff,0.0,7-1,240.0,"August 25, 1998",usUS,3,Virginia,MEM,https://www.basketball-reference.com/players/h/huffjja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ja Morant,PG,6-2,174.0,"August 10, 1999",usUS,5,Murray State,MEM,https://www.basketball-reference.com/players/m/moranja01.html,2024-25,25.0,MEM,NBA,39.0,39.0,29.6,7.3,16.9,0.432,1.5,5.2,0.282,5.8,11.7,0.498,0.475,5.2,6.2,0.838,0.6,3.5,4.1,7.4,1.2,0.3,3.9,2.2,21.2
46,John Konchar,SG,6-5,210.0,"March 22, 1996",usUS,5,Purdue-Fort Wayne,MEM,https://www.basketball-reference.com/players/k/konchjo01.html,2024-25,28.0,MEM,NBA,32.0,4.0,12.8,0.9,2.3,0.417,0.5,1.6,0.32,0.4,0.7,0.636,0.528,0.2,0.2,0.833,0.8,2.6,3.4,1.0,0.5,0.4,0.4,0.8,2.5
45,GG Jackson II,0.0,6-9,215.0,"December 17, 2004",usUS,1,South Carolina,MEM,https://www.basketball-reference.com/players/i/iigggg01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Yuki Kawamura(TW),0.0,5-8,159.0,"May 2, 2001",jpJP,R,,MEM,https://www.basketball-reference.com/players/k/kawamyu01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Vince Williams Jr.,0.0,6-4,205.0,"August 30, 2000",usUS,2,VCU,MEM,https://www.basketball-reference.com/players/j/jr.vivi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Cam Spencer(TW),0.0,6-3,205.0,"April 6, 2000",usUS,R,"Loyola (MD),Rutgers University,UConn",MEM,https://www.basketball-reference.com/players/s/spencca01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Lamar Stevens,PF,6-6,230.0,"July 9, 1997",usUS,4,Penn State,MEM,https://www.basketball-reference.com/players/s/stevela01.html,2024-25,27.0,MEM,NBA,3.0,0.0,6.7,1.0,3.0,0.333,0.0,0.7,0.0,1.0,2.3,0.429,0.333,0.7,0.7,1.0,0.3,1.3,1.7,0.0,0.3,0.0,0.3,0.3,2.7
2,Zyon Pullin(TW),0.0,6-4,206.0,"March 3, 2001",usUS,R,"University of California, Riverside,Florida",MEM,https://www.basketball-reference.com/players/p/pullizy01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Marvin Bagley III,0.0,6-10,235.0,"March 14, 1999",usUS,6,Duke,MEM,https://www.basketball-reference.com/players/i/iiimama01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bam Adebayo,C,6-9,255.0,"July 18, 1997",usUS,7,Kentucky,MIA,https://www.basketball-reference.com/players/a/adebaba01.html,2024-25,27.0,MIA,NBA,61.0,61.0,34.5,6.9,14.0,0.489,0.8,2.7,0.307,6.0,11.4,0.532,0.519,3.2,4.2,0.753,2.5,7.5,10.0,4.3,1.2,0.7,2.1,2.2,17.8
14,Tyler Herro,SG,6-5,195.0,"January 20, 2000",usUS,5,Kentucky,MIA,https://www.basketball-reference.com/players/h/herroty01.html,2024-25,25.0,MIA,NBA,60.0,60.0,35.7,8.3,18.2,0.457,3.6,9.6,0.372,4.7,8.6,0.554,0.556,3.7,4.3,0.863,0.4,5.1,5.4,5.8,0.8,0.2,2.6,1.3,23.8
55,Duncan Robinson,SF,6-7,215.0,"April 22, 1994",usUS,6,"Williams,Michigan",MIA,https://www.basketball-reference.com/players/r/robindu01.html,2024-25,30.0,MIA,NBA,60.0,30.0,24.6,4.0,9.2,0.432,2.5,6.6,0.384,1.4,2.6,0.555,0.57,0.7,0.7,0.886,0.3,2.2,2.4,2.7,0.6,0.1,1.2,1.9,11.1
24,Haywood Highsmith,SF,6-7,220.0,"December 9, 1996",usUS,4,Wheeling University,MIA,https://www.basketball-reference.com/players/h/highsha01.html,2024-25,28.0,MIA,NBA,56.0,39.0,24.3,2.5,5.2,0.474,1.2,3.1,0.398,1.3,2.1,0.583,0.591,0.5,0.6,0.75,0.9,2.3,3.2,1.4,0.9,0.6,0.7,2.2,6.6
2,Terry Rozier,PG,6-1,190.0,"March 17, 1994",usUS,9,Louisville,MIA,https://www.basketball-reference.com/players/r/roziete01.html,2024-25,30.0,MIA,NBA,55.0,23.0,27.4,4.3,10.6,0.403,1.5,5.1,0.305,2.7,5.5,0.493,0.476,1.6,1.9,0.864,0.7,3.2,3.9,2.7,0.6,0.3,1.3,1.3,11.7
11,Jaime Jaquez Jr.,0.0,6-6,225.0,"February 18, 2001",usUS,1,UCLA,MIA,https://www.basketball-reference.com/players/j/jr.jaja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Nikola JoviÄ,0.0,6-10,209.0,"June 9, 2003",gbGB,2,,MIA,https://www.basketball-reference.com/players/j/joviäni01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Kel'el Ware,0.0,7-0,230.0,"April 20, 2004",usUS,R,"Oregon,Indiana",MIA,https://www.basketball-reference.com/players/w/warekke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Pelle Larsson,0.0,6-5,215.0,"February 23, 2001",seSE,R,"Utah,Arizona",MIA,https://www.basketball-reference.com/players/l/larsspe01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Alec Burks,SG,6-6,214.0,"July 20, 1991",usUS,13,Colorado,MIA,https://www.basketball-reference.com/players/b/burksal01.html,2024-25,33.0,MIA,NBA,36.0,4.0,17.7,2.0,4.9,0.407,1.5,3.6,0.419,0.5,1.3,0.375,0.559,0.9,1.1,0.756,0.4,2.3,2.7,1.1,0.6,0.2,0.4,0.7,6.4
42,Kevin Love,0.0,6-8,251.0,"September 7, 1988",usUS,16,UCLA,MIA,https://www.basketball-reference.com/players/l/lovekke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Dru Smith(TW),0.0,6-3,203.0,"December 30, 1997",usUS,2,"University of Evansville,Missouri",MIA,https://www.basketball-reference.com/players/s/smithdr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Davion Mitchell,PG,6-2,205.0,"September 5, 1998",usUS,3,"Auburn,Baylor",MIA,https://www.basketball-reference.com/players/m/mitchda01.html,2024-25,26.0,MIA,NBA,12.0,12.0,32.7,3.6,7.0,0.512,1.4,3.1,0.459,2.2,3.9,0.553,0.613,0.7,1.1,0.615,0.6,1.6,2.2,5.3,1.1,0.3,1.5,2.2,9.3
20,Kyle Anderson,SF,6-9,230.0,"September 20, 1993",usUS,10,UCLA,MIA,https://www.basketball-reference.com/players/a/anderky01.html,2024-25,31.0,MIA,NBA,11.0,1.0,14.4,1.5,3.7,0.415,0.2,0.5,0.4,1.4,3.3,0.417,0.439,1.2,1.6,0.722,1.3,2.3,3.5,2.1,0.4,0.4,0.5,1.5,4.5
16,Keshad Johnson,PF,6-6,225.0,"June 23, 2001",usUS,R,"San Diego State,Arizona",MIA,https://www.basketball-reference.com/players/j/johnske01.html,1985-86,23.0,POR,NBA,64.0,0.0,12.7,1.8,3.3,0.528,0.0,0.0,1.8,3.3,0.528,0.528,0.6,1.3,0.435,1.4,2.4,3.8,0.3,0.2,0.3,0.9,2.3,4.1,
8,Josh Christopher(TW),0.0,6-5,215.0,"December 8, 2001",usUS,2,Arizona State,MIA,https://www.basketball-reference.com/players/c/chrisjo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Andrew Wiggins,SF,6-7,197.0,"February 23, 1995",caCA,10,Kansas,MIA,https://www.basketball-reference.com/players/w/wiggian01.html,2024-25,29.0,MIA,NBA,7.0,7.0,34.3,5.9,14.7,0.398,2.0,6.1,0.326,3.9,8.6,0.45,0.466,4.7,5.9,0.805,1.4,3.1,4.6,3.0,1.0,1.0,2.4,1.6,18.4
,Isaiah Stevens(TW),0.0,6-0,185.0,"November 1, 2000",usUS,R,Colorado State,MIA,https://www.basketball-reference.com/players/s/steveis01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Brook Lopez,C,7-1,282.0,"April 1, 1988",usUS,16,Stanford,MIL,https://www.basketball-reference.com/players/l/lopezbr01.html,2024-25,36.0,MIL,NBA,61.0,61.0,31.7,4.6,9.6,0.48,1.8,4.9,0.365,2.8,4.7,0.601,0.574,1.4,1.6,0.838,1.3,3.6,4.9,1.8,0.7,1.9,1.0,2.2,12.4
12,Taurean Prince,SF,6-6,218.0,"March 22, 1994",usUS,8,Baylor,MIL,https://www.basketball-reference.com/players/p/princta01.html,2015-16,35.0,MIN,NBA,77.0,44.0,19.0,1.3,3.0,0.445,0.1,0.3,0.174,1.3,2.7,0.476,0.454,0.2,0.2,0.684,0.4,1.5,1.9,0.9,0.5,0.2,0.4,0.8,2.9
5,Gary Trent Jr.,0.0,6-5,209.0,"January 18, 1999",usUS,6,Duke,MIL,https://www.basketball-reference.com/players/j/jr.gaga01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,A.J. Green,0.0,6-4,200.0,"September 27, 1999",usUS,2,University of Northern Iowa,MIL,https://www.basketball-reference.com/players/g/greena.01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Andre Jackson Jr.,0.0,6-6,210.0,"November 13, 2001",usUS,1,UConn,MIL,https://www.basketball-reference.com/players/j/jr.anan01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Damian Lillard,PG,6-2,195.0,"July 15, 1990",usUS,12,Weber State,MIL,https://www.basketball-reference.com/players/l/lillada01.html,2024-25,34.0,MIL,NBA,52.0,52.0,36.2,7.9,17.4,0.454,3.5,9.2,0.382,4.4,8.2,0.535,0.555,6.3,6.8,0.924,0.5,4.2,4.7,7.1,1.2,0.2,2.9,1.7,25.5
34,Giannis Antetokounmpo,PF,6-11,242.0,"December 6, 1994",grGR,11,,MIL,https://www.basketball-reference.com/players/a/antetgi01.html,2024-25,30.0,MIL,NBA,50.0,50.0,33.9,12.3,20.3,0.606,0.2,0.8,0.19,12.1,19.4,0.624,0.61,6.2,10.4,0.597,2.3,9.8,12.1,5.9,0.8,1.2,3.3,2.5,30.9
